created_at,id,text,retweet_count,favorite_count,original_retweet_count,original_favorite
Thu Apr 26 10:05:45 +0000 2018,989445417283866624,"""There comes a time when talk is over, and it’s time to vote with our feet. Money talks as they say,""

#ActOnClimate #ClimateChange #KeepItInTheGround https://t.co/SHdfOzSC5W",0,0,85.0,100.0
Thu Apr 26 10:05:23 +0000 2018,989445326829510661,"Learn more about Climate Amplifier Methane: https://t.co/RM5ZksTIGH #climatechange #climateaction 
#environment 
#energy https://t.co/hJn5wr8uoy",1,1,,
Thu Apr 26 10:05:13 +0000 2018,989445284882198530,RT theGEF: PRESS RELEASE: Nations rally to protect global environment. Countries pledge US$4.1 billion to the Global Environment Facility theGEF #GEF7 https://t.co/oFdRACH1zH https://t.co/56FV8HAbYO #ClimateChange (Collected from UNFCCC),0,0,1.0,0.0
Thu Apr 26 10:05:13 +0000 2018,989445283846197248,"Daily update on global climatechange science, politics, impacts, threats, opportunities and action, Daily CarbonFix https://t.co/QRpLKLeGVZ #climatechange #climate",0,0,1.0,0.0
Thu Apr 26 10:05:13 +0000 2018,989445283074502656,"Volvo clarifies electrification plan, aims for 50% of sales to be ‘fully electric’ by 2025 #economy #energy #future #ecology #climatechange #fighters #RenewableEnergy #solar #wind #environment #electriccars #ElectricVehicles #Volvo

https://t.co/PENzd4ikZS https://t.co/Ja2qW1wZbD",0,0,3.0,2.0
Thu Apr 26 10:05:08 +0000 2018,989445263235387392,"Great Cartoon: Why Delusional Deniers Think The 'Free Market' Will Save Us From The Rising Seas Of #ClimateChange -

@MPallage @AssaadRazzouk @HansLak @jellsmoor @HelpsCharlie @jeremyhdent @CleanAirLondon @blairpalese @DanJWeiss @eloycam2012 @KAdnoub @AntonBoym @BeingFarhad https://t.co/tLFpZW7yUh",0,0,50.0,78.0
Thu Apr 26 10:04:59 +0000 2018,989445226346504192,".@WellsFargo commits to invest $200 billion in #ClimateAction &amp; #sustainability by 2030, focused in #renewables &amp; clean tech https://t.co/tCZxAgcxwG Increased climate ambition from global financial sectors is crucial to meet #ParisAgreement objectives #Talanoa4ambition #SB48Bonn https://t.co/72Zu0ZNtFC",0,0,96.0,130.0
Thu Apr 26 10:04:53 +0000 2018,989445200329064448,"Adapting to a changing climate … with a little help from our friends https://t.co/0Yu4keN0eX
Collaboration is critical: @farmingforever @NationalFarmers @NRMRegions @AusLandcare @DeptAgNews 
#ClimateChange #adaptation #agriculture https://t.co/6GNigcK6pC",0,0,9.0,15.0
Thu Apr 26 10:04:47 +0000 2018,989445177101168640,Climate shocks are major triggers of food crises. WFP is committed to helping people and countries reduce the impact of #ClimateChange on food security and nutrition. https://t.co/Qmo0Q3JVUn,0,0,86.0,115.0
Thu Apr 26 10:04:47 +0000 2018,989445173754155008,"Someone should probably tell @EPA and @ScottPruittOK that the Defense Dept relies on science and disagrees with the direction the EPA is headed in on #ClimateChange 

#ClimateChangeIsReal and demands #ClimateAction 

#FirePruitt https://t.co/M94On0ZORy",0,0,4.0,4.0
Thu Apr 26 10:04:35 +0000 2018,989445126559846402,Forests and other plant-heavy habitats are what are known as 'carbon sinks'. By protecting our #woodland we can help the battle against #ClimateChange https://t.co/djVIiWuzRM https://t.co/fofPfDSGJk,0,0,15.0,32.0
Thu Apr 26 10:04:35 +0000 2018,989445126220066816,"It's #WorldPenguinDay! We must address #climatechange in order to protect #penguins because with its impacts as well as impacts from other human activities, some populations have decreased by nearly 80%! https://t.co/jQ3jQ1p4s8",0,0,57.0,84.0
Thu Apr 26 10:04:31 +0000 2018,989445107945426945,"Hundreds of thousands of people will be forced from their homes on low-lying islands in the next few decades by sea-level rises and the contamination of fresh drinking water sources, scientists have warned.

#ActOnClimate #ClimateChange #KeepItInTheGround  https://t.co/cjsajb3OpD",0,0,106.0,57.0
Thu Apr 26 10:04:27 +0000 2018,989445089738051584,"Climate change could make thousands of tropical islands ""uninhabitable"" in coming decades, new .. #ClimateChange https://t.co/VFMqrELIfn",0,0,,
Thu Apr 26 10:04:20 +0000 2018,989445063905284096,ADB to assist #Pakistan reduce fiscal vulnerability to natural hazards through the multi-donor NDRMF. ADB’s response to #disaster financing challenges is anchored in experience of leading successful recovery efforts in recent years - Country Director Xiaohong Yang  #ClimateChange https://t.co/KL8IAYzC2A,1,1,,
Thu Apr 26 10:04:09 +0000 2018,989445017147203584,"Have you read about the last experiment by @wildflyingpanda on collaboratively prototyping solutions to improve #ClimateChange reporting: https://t.co/QoEbX9rHb3 If not, you are really missing out👇 https://t.co/9IwvijHTIJ",0,0,3.0,6.0
Thu Apr 26 10:03:55 +0000 2018,989444958531747841,"""We do not have a Planet B!"" Great message from @EmmanuelMacron to Donald Trump. Europe must stand united and make the #ParisAgreement on climate change work 🌍🇪🇺#makeourplanetgreatagain #oneplanet https://t.co/sQvS181VjU",0,0,550.0,1361.0
Thu Apr 26 10:03:47 +0000 2018,989444924876570624,Forests and other plant-heavy habitats are what are known as 'carbon sinks'. By protecting our #woodland we can help the battle against #ClimateChange https://t.co/djVIiWuzRM https://t.co/fofPfDSGJk,0,0,15.0,32.0
Thu Apr 26 10:03:43 +0000 2018,989444904983105536,Joachim von Braun: Europe will externalize the #climate risks to the rest of the world if it doesn't address #climatechange in relations to #food and #agriculture now #FNSAEurope,0,0,,
Thu Apr 26 10:03:38 +0000 2018,989444887564181505,"""We need to apply human imagination and inventiveness not only to the creation of new technologies, but also to the systems that will govern those technologies."" - relevant to economics and fashion alike! https://t.co/j2XoawbF25 #climatechange #blockchain #AI #fashion via @wef https://t.co/PXMgQGThUQ",0,0,7.0,21.0
Thu Apr 26 10:03:35 +0000 2018,989444872640827392,"Researchers calculate GDP loses from Climate Change:

Florida will lose $100.9 billion; 

Texas will lose $100.7 billion.

California will lose $59.6 billion.

#ActOnClimate #ClimateChange #KeepItInTheGround  https://t.co/WKirFGJhyn",0,0,174.0,121.0
Thu Apr 26 10:03:33 +0000 2018,989444863262429184,Up to a quarter of carbon emissions are stored in the world’s oceans – and its affecting the #seafood products you love. Learn more about how #climatechange is impacting shellfish growers at https://t.co/ARCkhJXPig #shellfish4climate https://t.co/HNpWOdoa67,0,0,12.0,10.0
Thu Apr 26 10:03:23 +0000 2018,989444821881311234,"#auspol #qldpol 

Come on Australia let’s demand #ClimateAction

We import $billions of diesel.

Crazy when we have abundant solar energy.

#ClimateChange

Let’s fix our balance of payments

#TheDrum #QandA #MatterOfFact

@TurnbullMalcolm @JoshFrydenberg https://t.co/V9Zw4MrAI3",0,0,14.0,10.0
Thu Apr 26 10:03:20 +0000 2018,989444810246410241,"Coffee and #ClimateChange paradigm. A primer.. 

https://t.co/uTYA3mg7aa Via @cgiarclimate (from 2014.)",0,0,,
Thu Apr 26 10:03:12 +0000 2018,989444777916682240,"@StrongerStabler #ClimateChange is undeniable. The main way to address climate change is by using renewable energy.
I heard recently that the only reason world leaders aren’t interested in renewable energy is....it doesn’t cause war!
THIS is what’s going on in the background.",1,2,,
Thu Apr 26 10:03:06 +0000 2018,989444752587227146,Research from @IMASUTAS PhD student Alessandro Silvano has been reported on by the @washingtonpost in this piece on glacier melt in Antarctica and #RisingSeaLevels: https://t.co/xqwY7bI7zL #ClimateChange,2,13,,
Thu Apr 26 10:03:04 +0000 2018,989444744282558465,"""We do not have a Planet B!"" Great message from @EmmanuelMacron to Donald Trump. Europe must stand united and make the #ParisAgreement on climate change work 🌍🇪🇺#makeourplanetgreatagain #oneplanet https://t.co/sQvS181VjU",0,0,550.0,1361.0
Thu Apr 26 10:03:00 +0000 2018,989444726855172096,"‘There is no Planet B’: Macron tells Trump, and the rest of the US, that the #ParisAgreement matters https://t.co/W7gAz2nGm0 @benrileysmith @RozinaSabur @nickallen789 https://t.co/tl8GoAeqmB",0,0,,
Thu Apr 26 10:02:39 +0000 2018,989444639643131904,"#EU #carbon prices are set to double from current levels by 2021, a new report predicts, and could quadruple to €55 before 2030 if lawmakers align the #EUETS #CO2 #emissions reduction trajectory with the temperature goals of the #ParisAgreement. https://t.co/FKqhcj54r3",4,2,,
Thu Apr 26 10:02:34 +0000 2018,989444616603697154,Forests and other plant-heavy habitats are what are known as 'carbon sinks'. By protecting our #woodland we can help the battle against #ClimateChange https://t.co/djVIiWuzRM https://t.co/fofPfDSGJk,0,0,15.0,32.0
Thu Apr 26 10:02:32 +0000 2018,989444607686664193,Up to a quarter of carbon emissions are stored in the world’s oceans – and its affecting the #seafood products you love. Learn more about how #climatechange is impacting shellfish growers at https://t.co/ARCkhJXPig  #shellfish4climate https://t.co/TQJgaZ1IDP,0,0,7.0,4.0
Thu Apr 26 10:02:28 +0000 2018,989444593602170881,Forests and other plant-heavy habitats are what are known as 'carbon sinks'. By protecting our #woodland we can help the battle against #ClimateChange https://t.co/djVIiWuzRM https://t.co/fofPfDSGJk,0,0,15.0,32.0
Thu Apr 26 10:02:27 +0000 2018,989444588220841984,[Not to be missed] What will #Brexit mean for the environment and #climatechange? What should we be campaigning for? Join speakers from @SussexGeog @SPRU+ more this Friday 27th for an evening of debate! 👉Full info: https://t.co/6wscqg2zaF,0,0,3.0,2.0
Thu Apr 26 10:02:18 +0000 2018,989444551885688832,"@KevinClimate on #ClimateChange at DIIS seminar : ""Winning slowly is basically the same as loosing outright"". #SDGdiis #SDGs @TheGlobalGoals https://t.co/GE3eBEsai4",0,0,1.0,1.0
Thu Apr 26 10:02:16 +0000 2018,989444544004489216,"Said at #ResilientCities gathering in Bonn that we can avoid the worst  impacts of #climatechange if we act now to increase #ClimateAction &amp; investment. The bulk of the action must happen in cities, making use of #Talanoa4ambition to create a dialogue and share info w/ citizens https://t.co/dRt2pbCa0N",0,0,57.0,73.0
Thu Apr 26 10:02:08 +0000 2018,989444509460287488,It takes good ocean chemistry to make oyster babies! Learn more about how the #seafood products you love are impacted by #climatechange and what @nature_org is doing about it: https://t.co/ARCkhJXPig #shellfish4climate https://t.co/hmc749zCcX,0,0,2.0,0.0
Thu Apr 26 10:01:52 +0000 2018,989444440627564544,Tapping into Consumers and the Power of Good to Solve #ClimateChange https://t.co/CuAZ3PQgLH,0,0,1.0,0.0
Thu Apr 26 10:01:36 +0000 2018,989444373925515264,Foreign Office climate staff cut by 25% under Boris Johnson https://t.co/P9t3LHccZd via @guardian #ClimateChange #ClimateChangeIsReal #Boris #ForeignOffice #ToriesOut,2,0,,
Thu Apr 26 10:01:34 +0000 2018,989444366484684800,"#auspol #qldpol 

Come on Australia let’s demand #ClimateAction

We import $billions of diesel.

Crazy when we have abundant solar energy.

#ClimateChange

Let’s fix our balance of payments

#TheDrum #QandA #MatterOfFact

@TurnbullMalcolm @JoshFrydenberg https://t.co/V9Zw4MrAI3",0,0,14.0,10.0
Thu Apr 26 10:01:13 +0000 2018,989444276701589505,Forests and other plant-heavy habitats are what are known as 'carbon sinks'. By protecting our #woodland we can help the battle against #ClimateChange https://t.co/djVIiWuzRM https://t.co/fofPfDSGJk,15,32,,
Thu Apr 26 10:01:06 +0000 2018,989444249753014272,ATTENTION Geelong region. Free events near you on how you can save $ with solar/batteries. https://t.co/LOYiTwtCwC #renewables #solar #batteries #climatechange #geelong https://t.co/Yl1872i5CX,12,9,,
Thu Apr 26 10:01:06 +0000 2018,989444246859141120,How is #ecosystem-based #adaptation increasing the flood #resilience of vulnerable people? - Read evidence from central #Vietnam: https://t.co/Ity8McSVP2 | weADAPT @VUamsterdam @unipotsdam #EbA #climatechange #floods #IHCAP https://t.co/2bmNMEfLN1,7,4,,
Thu Apr 26 10:00:41 +0000 2018,989444144102821888,@NordStream2 Limiting carbon footprint of gas supplies is an important step towards global decarbonisation #ParisAgreement #gasandclimate,0,0,,
Thu Apr 26 10:00:25 +0000 2018,989444075018510337,"Even if the #ParisAgreement goals are met, #climatechange will still substantially impact biodiversity. Action to lessen the effects is critical. https://t.co/MczNXMWL5Z https://t.co/eS3dOfX6oB",0,0,139.0,213.0
Thu Apr 26 10:00:16 +0000 2018,989444040645984257,"Historic breakthrough as UN maritime body IMO adopts greenhouse gas reduction strategy for shipping. 50% emission reduction by 2050, firm commitment to pursue total phase out. Big win for the planet! https://t.co/4t1vrcbybq #MEPC72 #climatechange @UNFCCC @UN @UNEnvironment https://t.co/LfAjcy0DEM",0,0,730.0,989.0
Thu Apr 26 10:00:13 +0000 2018,989444027048017921,"Dig dig dig, take take take... no respect for the environment, nor needs of others... Atrocious tactic @CliveFPalmer #StopAdani #Qld Gov has a new partner in #climatechange crime. 🙄 #ClivePalmer #Mining #Coal  

https://t.co/TfYxrPiuKy",0,0,3.0,2.0
Thu Apr 26 10:00:05 +0000 2018,989443994634588160,#climatechange #climate #globalwarming #climatedenier #postapocalypse https://t.co/8hr2DBE6qP,0,0,,
Thu Apr 26 10:00:04 +0000 2018,989443989932855296,"Ecosystem Programme Officer  https://t.co/QZJ0FIVaUt

#EnvironmentJobs, #JobListing, #ClimateChange, #Officer, #SpainSouth",0,0,,
Thu Apr 26 10:00:01 +0000 2018,989443974069997569,"Forty Percent of the World’s Bird Populations Are in Decline, New Study Finds https://t.co/aOsa2vm1xM #NatCapHub #Anthropocene #Birds #ClimateChange #EndangeredSpecies #Extinction #InvasiveSpecies Via @BirdLife_News https://t.co/VnmN5De83H",0,0,8.0,6.0
Thu Apr 26 10:00:00 +0000 2018,989443972606001152,"With #technology the possibilities are endless. In #agriculture: saving environments, increasing yields, empowering #farmers

#innovations #agritech #environment #conservation #globalwarming #climatechange

via @MHiesboeck | @alvinfoo @antgrasso @chboursin @JohnNosta @evankirstel https://t.co/jaJZvfXJbr",0,2,,
Thu Apr 26 10:00:00 +0000 2018,989443970840182785,"Did you know the health of our children is disproportionately affected by #ClimateChange? 

Read &amp; share this important message from Frederica Perera @CCCEHColumbia today: https://t.co/w680GEe4q4 https://t.co/WvUjgIHqTC",0,0,,
Thu Apr 26 10:00:00 +0000 2018,989443969707888641,"""We do not have a Planet B!"" Great message from @EmmanuelMacron to Donald Trump. Europe must stand united and make the #ParisAgreement on climate change work 🌍🇪🇺#makeourplanetgreatagain #oneplanet https://t.co/sQvS181VjU",0,0,550.0,1361.0
Thu Apr 26 09:59:59 +0000 2018,989443965463203841,"""We do not have a Planet B!"" Great message from @EmmanuelMacron to Donald Trump. Europe must stand united and make the #ParisAgreement on climate change work 🌍🇪🇺#makeourplanetgreatagain #oneplanet https://t.co/sQvS181VjU",0,0,550.0,1361.0
Thu Apr 26 09:59:20 +0000 2018,989443805475737600,"BREAKING: Ministers of France🇫🇷, Germany🇩🇪, the Netherlands🇳🇱, Sweden🇸🇪, Finland🇫🇮, Portugal🇵🇹 &amp; Luxembourg🇱🇺 formed a coalition for #climate ambition and called for aligning EU #climate policies with the #ParisAgreement 
https://t.co/Docfx3Boxe #2050pathways https://t.co/VWLkhulGCi",0,0,98.0,143.0
Thu Apr 26 09:59:15 +0000 2018,989443782293839872,"""Many species are facing rapid changes in their environments due to global warming and other human disturbances. Increased variation in a species' genetic material, known as its genome, may allow a species to better adapt to these changes,""
#ClimateChange  https://t.co/takmrEIePs",0,0,34.0,28.0
